Date/Time,Year,Month,Mean Max Temp (°C),Mean Max Temp Flag,Mean Min Temp (°C),Mean Min Temp Flag,Mean Temp (°C),Mean Temp Flag,Extr Max Temp (°C),Extr Max Temp Flag,Extr Min Temp (°C),Extr Min Temp Flag,Total Rain (mm),Total Rain Flag,Total Snow (cm),Total Snow Flag,Total Precip (mm),Total Precip Flag,Snow Grnd Last Day (cm),Snow Grnd Last Day Flag,Dir of Max Gust (10's deg),Dir of Max Gust Flag,Spd of Max Gust (km/h),Spd of Max Gust Flag
2003-12,2003,12,4,,-3.9,,0,,13.1,,-16,,,,,,148.9,,,,,,,
2004-01,2004,1,-5,,-14.4,,-9.7,,5.4,,-26.8,,,,,,45.3,,,,,,,
2004-02,2004,2,0.1,,-10.5,,-5.2,,7.5,,-23.5,,,,,,94.2,,,,,,,
2004-03,2004,3,3.9,,-6.5,,-1.3,,9.5,,-21.4,,,,,,68.4,,,,,,,
2004-04,2004,4,10.1,,0.1,,5.1,,22.5,,-6.9,,,,,,93.9,,0,,,,,
2004-05,2004,5,13.9,,3.3,,8.6,,20.4,,-4.2,,,,,,124.5,,0,,,,,
2004-06,2004,6,19.8,,6.8,,13.3,,32,,-1.4,,,,,,72,,0,,,,,
2004-07,2004,7,23.5,,14.9,,19.2,,30.7,,7.5,,,,,,137.8,,0,,,,,
2004-08,2004,8,25,,13.9,,19.4,,30.5,,5.5,,,,,,185,,0,,,,,
2004-09,2004,9,20,,8.4,,14.2,,27.1,,-0.9,,,,,,73.4,,0,,,,,
2004-10,2004,10,14.7,E,4.7,E,9.7,E,21,E,-5.1,E,,,,,72.9,I,0,,,,,
2004-11,2004,11,6.9,,-0.6,,3.2,,14.4,,-9.5,,,,,,164.7,,,,,,,
2004-12,2004,12,3.3,,-6.3,,-1.5,,12.5,S,-22,,,,,,146.9,,,,,,,
2005-01,2005,1,-2.9,,-12.2,,-7.5,,10.9,,-24.8,,,,,,75.4,E,,,,,,
2005-02,2005,2,1.5,,-9.8,,-4.2,,12.7,,-24.9,,,,,,43.3,I,,,,,,
2005-03,2005,3,1.3,I,-8.6,I,-3.7,I,8.4,I,-19.2,I,,,,,48.6,I,,,,,,
2005-04,2005,4,11,,-0.7,,5.2,,22.2,,-8.4,,,,,,124.6,,0,,,,,
2005-05,2005,5,13.7,,4.8,,9.3,,21.4,,-1.7,,,,,,172.9,,0,,,,,
2005-06,2005,6,22.3,,9.6,,16,,31.3,,0.9,,,,,,37.9,,0,,,,,
2005-07,2005,7,25,,13.6,,19.3,,32.4,,5.8,,,,,,52.3,,0,,,,,
2005-08,2005,8,26.1,,13.4,,19.8,,32,,6.2,,,,,,30.9,,0,,,,,
2005-09,2005,9,23.4,,11,,17.3,,29.7,S,1,,,,,,98.9,,0,,,,,
2005-10,2005,10,15.8,,6.2,,11,,26.2,S,-3,S,,,,,285.3,,0,,,,,
2005-11,2005,11,10.4,,0.1,,5.3,,19.2,,-8.2,,,,,,177.4,,0,,,,,
2005-12,2005,12,2.8,,-5.2,,-1.2,,11.9,,-15.6,,,,,,154.7,,,,,,,
2006-01,2006,1,3.1,,-4,,-0.5,,14.1,,-14.3,,,,,,107.6,,,,,,,
2006-02,2006,2,0.9,,-9.6,,-4.4,,10.7,S,-20.7,,,,,,77.5,,,,,,,
2006-03,2006,3,5,,-5.5,,-0.2,,15.3,,-20.6,,,,,,43.6,,0,,,,,
2006-04,2006,4,10.3,,0.9,,5.6,,19,,-5.3,,,,,,139.3,,0,,,,,
2006-05,2006,5,17.4,,5.7,,11.6,,26.5,,0.1,,,,,,108.3,,0,,,,,
2006-06,2006,6,20.3,,11.7,,16,,27,,5.5,,,,,,178.9,,0,,,,,
2006-07,2006,7,24.9,,14.4,,19.7,,30.4,,7.9,,,,,,80.5,I,0,,,,,
2006-08,2006,8,23.6,,10.8,,17.2,,30.5,,4,,,,,,62.6,,0,,,,,
2006-09,2006,9,20.8,,8.6,,14.7,,26.6,,-0.6,,,,,,23,,0,,,,,
2006-10,2006,10,14.8,,4.2,,9.5,,23.5,,-5.4,,,,,,138.5,,0,,,,,
2006-11,2006,11,10.3,,1.6,,6,,17,,-8.2,,,,,,56.9,I,0,,,,,
2006-12,2006,12,4.3,,-4.5,,-0.1,,13.9,,-14.4,,,,,,152.4,,,,,,,
2007-01,2007,1,1.1,,-8.9,,-3.9,,11.9,,-22.4,S,,,,,156.3,,,,,,,
2007-02,2007,2,-2,,-12.5,,-7.2,,4.3,,-21.8,,,,,,46.4,,,,,,,
2007-03,2007,3,4.2,,-6.4,,-1.1,,15.5,,-24.3,,,,,,95.9,,,,,,,
2007-04,2007,4,8.3,,-2.4,,3,,21.2,,-11.3,,,,,,105.6,,0,,,,,
2007-05,2007,5,15,,2.6,,8.8,,31.5,,-4.8,,,,,,60.1,,0,,,,,
2007-06,2007,6,18.9,,9.2,,14.1,,26.8,,-0.1,,,,,,135.1,,0,,,,,
2007-07,2007,7,23.9,E,12.7,,18.3,E,33.3,,3.5,,,,,,165,,0,,,,,
