Date/Time,Year,Month,Mean Max Temp (°C),Mean Max Temp Flag,Mean Min Temp (°C),Mean Min Temp Flag,Mean Temp (°C),Mean Temp Flag,Extr Max Temp (°C),Extr Max Temp Flag,Extr Min Temp (°C),Extr Min Temp Flag,Total Rain (mm),Total Rain Flag,Total Snow (cm),Total Snow Flag,Total Precip (mm),Total Precip Flag,Snow Grnd Last Day (cm),Snow Grnd Last Day Flag,Dir of Max Gust (10's deg),Dir of Max Gust Flag,Spd of Max Gust (km/h),Spd of Max Gust Flag
1996-04,1996,4,3.2,,-8.7,,-2.7,,12.6,,-29.9,,5.2,,15,,20.2,,0,,,,,
1996-05,1996,5,11.8,,0.1,,6,,24.9,,-8,,45.6,,0,,45.6,,0,,,,,
1996-06,1996,6,21.5,,9.1,,15.3,,33.4,,-0.6,,18.4,,0,,18.4,,0,,,,,
1996-07,1996,7,23.6,,11.5,,17.6,,28.5,,2.3,,5,,0,,5,,0,,,,,
1996-08,1996,8,23.3,,13,,18.2,,29.9,,4.3,,4,,0,,4,,0,,,,,
1996-09,1996,9,17.4,,6.8,,12.1,,25.6,,0.1,,0,,,,,,0,,,,,
1996-10,1996,10,6.9,,-0.7,,3.1,,18.9,,-12.4,,0,,,,,,0,,,,,
1996-11,1996,11,-7.2,,-15.9,,-11.5,,3.9,,-28.1,,0,,,,,,,,,,,
1996-12,1996,12,-14.8,,-23.7,,-19.3,,-0.5,S,-38.7,,0,,0,,0,,,,,,,
1997-01,1997,1,-16.9,,-26.3,,-21.6,,-2.3,,-38.8,,,,,,,,,,,,,
1997-02,1997,2,-9.8,,-25.8,,-17.8,,2.7,,-40.7,,0,,0,,0,,,,,,,
1997-03,1997,3,-5.7,,-19.7,,-12.7,,8.5,,-34,,0,,0,I,0,I,,,,,,
1997-04,1997,4,3.6,,-8.9,,-2.7,,12.5,,-30,,4,,0,,4,,0,,,,,
1997-05,1997,5,11.5,,-0.6,E,5.5,E,27.8,,-8.6,,15.8,E,0,,15.8,E,0,,,,,
1997-06,1997,6,21.3,,9,,15.2,,29.5,,1.9,,0.4,I,0,,0.4,I,0,,,,,
1997-07,1997,7,23.8,,12.8,,18.4,,29.1,,0.6,,3.8,,0,,3.8,,0,,,,,
1997-08,1997,8,22.4,,10.7,,16.6,,32,,2.3,,123.6,,0,,123.6,,0,,,,,
1997-09,1997,9,17.2,,6.8,,12,,25.6,,-1.1,,83.2,,0,,83.2,,0,,,,,
1997-10,1997,10,6.5,,-2.1,,2.2,,18.3,,-18.1,,127.8,,15.6,,143.4,,0,,,,,
1997-11,1997,11,-3.7,E,-11,E,-7.4,E,1.1,E,-30.1,E,0.6,,0,I,0.6,I,,,,,,
1997-12,1997,12,-4.1,E,-12.6,E,-8.4,E,5.6,E,-31.2,E,0,,0,,0,,,,,,,
1998-01,1998,1,-12.9,E,-21.4,E,-17.2,E,-2,E,-33.9,E,0,,0,,0,,,,,,,
1998-02,1998,2,-2.1,E,-8.1,E,-5.1,E,3.8,,-29.7,,15.4,E,1.6,,17,E,,,,,,
1998-03,1998,3,-2.4,,-14.5,,-8.5,,12.1,,-31.4,,1.6,,0,,1.6,,,,,,,
1998-04,1998,4,11,E,-1.7,E,4.7,E,22.2,E,-8,,17,E,0,,17,E,0,,,,,
1998-05,1998,5,15.2,E,2,E,8.6,E,23.5,,-4.1,,92.8,,0,,92.8,,0,,,,,
1998-06,1998,6,19.4,,9,,14.3,,28.9,,-0.2,,71.4,,0,,71.4,,0,,,,,
1998-07,1998,7,23.7,,12.2,,17.9,,32.7,,2.7,,62.4,,0,,62.4,,0,,,,,
1998-08,1998,8,24.6,,12.5,,18.6,,30.2,,5.6,,79.6,E,0,,79.6,E,0,,,,,
1998-09,1998,9,17.3,E,6,E,11.6,E,24.6,,-3.8,,40.4,E,0,,40.4,E,0,,,,,
1998-10,1998,10,9.3,,0.5,,5,,18.2,,-5.4,,45.6,,0,,45.6,,0,,,,,
1998-11,1998,11,-1,,-7.7,,-4.4,,3.3,S,-18,,8.2,,0.2,I,8.4,I,,,,,,
1998-12,1998,12,-11,,-18.7,,-14.9,,6,,-38.2,,,,,,,,,,,,,
1999-01,1999,1,-14.2,,-23.8,,-19.1,,3.1,,-38.8,,,,,,,,,,,,,
1999-02,1999,2,-5.2,,-15.1,,-10.2,,5.4,,-29.5,,,,,,,,,,,,,
1999-03,1999,3,0.8,,-10.5,,-4.9,,10.5,,-26.9,,,,,,,,,,,,,
1999-04,1999,4,11.5,,-1.2,,5.2,,24.7,,-7.6,,5.2,,8.4,I,13.6,I,0,,,,,
1999-05,1999,5,15.1,,5.2,,10.2,,25.9,,-2.1,,53,,0,,53,,0,,,,,
1999-06,1999,6,20.2,E,8.9,E,14.6,E,29.6,,-1.8,E,59.2,,0,,59.2,,0,,,,,
1999-07,1999,7,23.1,,12.7,,17.9,,30,,3.9,,50.4,,0,,50.4,,0,,,,,
1999-08,1999,8,22.4,,9.8,,16.1,,28.8,,0.1,,20.4,,0,,20.4,,0,,,,,
1999-09,1999,9,15,,5,,10,,21.7,,-2.7,,57.4,,0,,57.4,,0,,,,,
1999-10,1999,10,6.9,,-1.7,,2.6,,12.3,,-8.8,,26,,0,,26,,0,,,,,
1999-11,1999,11,2.6,,-4.9,,-1.2,,11.9,,-15.4,,19.4,,4.3,,23.7,,0,,,,,
1999-12,1999,12,-5.8,,-17.8,,-11.8,,5.3,,-32.2,,0.4,,1,,1.4,,,,,,,
2000-01,2000,1,-14,,-26.1,,-20.1,,-2,,-39.6,,,,,,,,,,,,,
2000-02,2000,2,-5.7,,-18.8,,-12.3,,9.4,,-39.2,,10.2,,0,I,10.2,I,,,,,,
2000-03,2000,3,,,,,,,,,,,,,,,,,,,,,,
2000-04,2000,4,,,,,,,,,,,,,,,,,,,,,,
2000-05,2000,5,,,,M,,,,,,M,35.8,,0,,35.8,,0,,,,,
2000-06,2000,6,,,,M,,,,,,M,32.1,,0,,32.1,,0,,,,,
2000-07,2000,7,,,,,,,,,,,,,,,,,,,,,,
2000-08,2000,8,20.9,I,11,I,16,I,26.7,I,2.6,I,50.1,,0,,50.1,,0,,,,,
2000-09,2000,9,14.7,,4.4,,9.6,,23.3,,-6.9,,100.4,,0,,100.4,,0,,,,,
2000-10,2000,10,10.3,I,1,I,5.6,I,17,I,-5,I,40.6,,0,,40.6,,0,,,,,
2000-11,2000,11,-2.3,,-10.8,,-6.5,,7,,-23.7,,33.3,E,53.9,E,87.2,E,,,,,,
2000-12,2000,12,-17,,-27.1,,-22.1,,-2,,-36.2,,0,,26.9,E,26.9,,,,,,,
2001-01,2001,1,-7.8,,-18,,-13,,0.8,,-28.9,,0,,15.5,E,15.5,,,,,,,
2001-02,2001,2,-14.1,,-25.7,,-19.9,,-4.9,,-37.3,,0,,8.7,E,8.7,,,,,,,
2001-03,2001,3,-2.2,,-12.7,,-7.5,,5.3,,-26.3,,25.6,,7.1,E,32.7,,,,,,,
2001-04,2001,4,8.2,,-3.9,,2.2,,23.5,,-12.2,,18.8,,0,,18.8,,0,,,,,
2001-05,2001,5,15.7,,3.8,,9.7,,24.5,,-4.7,,92.2,,0,,92.2,,0,,,,,
2001-06,2001,6,19.3,,7.5,,13.4,,27.4,,1,,69.2,,0,,69.2,,0,,,,,
2001-07,2001,7,23.8,,13.1,,18.5,,32.3,,1.2,,56.8,,0,,56.8,,0,,,,,
2001-08,2001,8,23.7,,12.5,,18.1,,31.3,,0.4,,85,,0,,85,,0,,,,,
2001-09,2001,9,18.3,,5.2,,11.8,,25.4,,-4.9,,49.4,,0,,49.4,,0,,,,,
2001-10,2001,10,7.7,,-0.9,,3.4,,16.3,,-6.4,,16.6,,6.5,E,23.1,,0,,,,,
2001-11,2001,11,1.8,,-4.3,,-1.3,,10.1,,-16.5,,12.6,,9,E,21.6,,,M,,,,
2001-12,2001,12,-7.3,,-15.7,,-11.5,,1.6,,-27.6,,0,,31.2,E,31.2,,,,,,,
2002-01,2002,1,-12.5,,-23.3,,-17.9,,2.8,,-37.7,,0,,15.3,E,15.3,,,,,,,
2002-02,2002,2,-7.4,,-19.1,,-13.3,,3.7,,-31,,0,,10.7,E,10.7,,,,,,,
2002-03,2002,3,-9.7,,-21.2,,-15.5,,6,,-32.9,S,5,,15.3,E,20.3,,,,,,,
2002-04,2002,4,2.7,,-8.6,,-2.9,,16,,-20.9,,30,,14.5,E,44.5,,0,,,,,
2002-05,2002,5,11.6,,-0.9,,5.4,,26.1,,-7.7,,12,,3.8,E,15.8,,0,,,,,
2002-06,2002,6,21.6,,9.7,,15.6,,37.3,,0.2,,83.8,,0,,83.8,,0,,,,,
2002-07,2002,7,25.1,,13.4,,19.3,,29.6,,5.5,,28,,0,,28,,0,,,,,
2002-08,2002,8,21.3,,11.4,,16.4,,28.2,,2.3,,127,,0,,127,,0,,,,,
2002-09,2002,9,15.5,,6.9,,11.2,,24.7,,-2.8,,111.6,,0,,111.6,,0,,,,,
2002-10,2002,10,3,,-4.6,,-0.8,,14.9,,-13.8,,20.2,,14.5,E,34.7,,,,,,,
2002-11,2002,11,-3.2,,-11.7,,-7.5,,4.4,S,-25.5,,0,,20,E,20,,,,,,,
2002-12,2002,12,-6.8,,-14.6,,-10.7,,0.9,,-30.4,,0,,37.6,E,37.6,,,,,,,
2003-01,2003,1,-14.1,,-21.6,,-17.9,,3.9,,-35.6,,0.4,,12.1,E,12.5,,,,,,,
2003-02,2003,2,-16.5,,-29.1,,-22.8,,-5.5,,-38.7,,0,,15.1,E,15.1,,,,,,,
2003-03,2003,3,-5.3,,-17.4,,-11.3,,11.4,,-40.1,,12,,10.8,E,22.8,,0,,,,,
2003-04,2003,4,7.4,,-4.4,,1.5,,17.9,,-19.4,,2.5,,4.8,I,7.3,I,0,,,,,
2003-05,2003,5,18.1,,4.1,,11.1,,25.7,,-8.5,,10.6,,0,,10.6,,0,,,,,
2003-06,2003,6,21.9,,9.1,,15.6,,29.6,,-1,,24.6,,0,,24.6,,0,,,,,
2003-07,2003,7,23,,11.7,,17.4,,28.9,,5.4,,67.8,,0,,67.8,,0,,,,,
2003-08,2003,8,26.6,I,14.7,I,21.1,I,31.9,I,8.5,I,62.8,,0,,62.8,,0,,,,,
2003-09,2003,9,15.2,,5.9,,10.6,,29.8,,-5,,71.3,,0,,71.3,,0,,,,,
2003-10,2003,10,8.4,,0.4,,4.4,,21.3,,-8.6,,6.4,,15,E,21.4,,,M,,,,
2003-11,2003,11,-1.8,I,-11.5,I,-6.8,I,5.4,I,-22.3,I,0,,23.2,E,23.2,,,,,,,
2003-12,2003,12,-6.3,,-16.1,,-11.2,,1.4,,-31.8,,1,,28.3,E,29.3,,,,,,,
2004-01,2004,1,-18.4,,-28.2,,-23.3,,-10.2,,-37,,0,,23.8,E,23.8,,,,,,,
2004-02,2004,2,-7.4,,-19.5,,-13.5,,4.1,,-33.8,,0,,9.6,,9.6,,,,,,,
2004-03,2004,3,-2.2,,-16,,-9.1,,8.2,,-30.6,,46.9,,31.7,,78.6,,,,,,,
2004-04,2004,4,4.6,,-4.6,,0,,15.6,,-11.8,,10.8,,7.9,,18.7,,0,,,,,
2004-05,2004,5,10.4,,-0.7,,4.9,,21.5,,-8.5,,72,,8.3,,80.3,,0,,,,,
2004-06,2004,6,20.1,I,5.4,I,12,I,25.7,I,4.1,I,69.1,,0,,69.1,,0,,,,,
2004-07,2004,7,21.9,,9.5,,15.7,,28.1,,0.7,,65,,0,,65,,0,,,,,
2004-08,2004,8,17.6,,6.8,,12.2,,24.8,,0.4,,75.6,,0,,75.6,,0,,,,,
2004-09,2004,9,16.9,,7.9,,12.4,,25.5,,2.8,,43.6,,0,,43.6,,0,,,,,
2004-10,2004,10,8,,-0.3,,3.9,,22.4,,-13.7,,37.3,,0,,37.3,,0,,,,,
2004-11,2004,11,1.1,,-7.1,,-3,,8.2,,-24.3,,0,I,0,I,0,I,,M,,,,
2004-12,2004,12,-13.6,,-24.9,,-19.3,,-0.7,,-40.5,,0,,51.6,,51.6,,,,,,,
2005-01,2005,1,-15.4,,-24.9,,-20.1,,-1.8,,-41.3,,0,,58.3,,58.3,,,,,,,
